tmax;alpha;dx;dt;stable;nb_iteration;erreur
500.0;1.0e-05;0.00873362445414847;15.0;0;34;2.47358072727762e+24
500.0;1.0e-05;0.00873362445414847;16.6666666666667;0;30;4.499886698426e+22
500.0;1.0e-05;0.00873362445414847;18.3333333333333;0;28;1.59618807055448e+22
500.0;1.0e-05;0.00873362445414847;20.0;0;26;2.82661153434818e+21
500.0;1.0e-05;0.00869565217391304;5.0;0;101;2.04229888322671e+17
500.0;1.0e-05;0.00869565217391304;6.66666666666667;0;76;1.62126737465934e+26
500.0;1.0e-05;0.00869565217391304;8.33333333333333;0;60;4.68460370208754e+27
500.0;1.0e-05;0.00869565217391304;10.0;0;51;1.10177771336737e+28
500.0;1.0e-05;0.00869565217391304;11.6666666666667;0;43;3.46148666723218e+26
500.0;1.0e-05;0.00869565217391304;13.3333333333333;0;38;4.14113952539658e+25
500.0;1.0e-05;0.00869565217391304;15.0;0;34;3.46090284759226e+24
500.0;1.0e-05;0.00869565217391304;16.6666666666667;0;30;6.02322366753577e+22
500.0;1.0e-05;0.00869565217391304;18.3333333333333;0;28;2.08809413558387e+22
500.0;1.0e-05;0.00869565217391304;20.0;0;26;3.61752295914386e+21
500.0;1.0e-05;0.00865800865800866;5.0;0;101;8.32370608615517e+17
500.0;1.0e-05;0.00865800865800866;6.66666666666667;0;76;4.05650767979922e+26
500.0;1.0e-05;0.00865800865800866;8.33333333333333;0;60;9.15572594720066e+27
500.0;1.0e-05;0.00865800865800866;10.0;0;51;1.89506015206165e+28
500.0;1.0e-05;0.00865800865800866;11.6666666666667;0;43;5.38449179296845e+26
500.0;1.0e-05;0.00865800865800866;13.3333333333333;0;38;6.05965260213848e+25
500.0;1.0e-05;0.00865800865800866;15.0;0;34;4.83316847002301e+24
500.0;1.0e-05;0.00865800865800866;16.6666666666667;0;30;8.04936339319612e+22
500.0;1.0e-05;0.00865800865800866;18.3333333333333;0;28;2.72765273169347e+22
500.0;1.0e-05;0.00865800865800866;20.0;0;26;4.62370877430096e+21
500.0;1.0e-05;0.00862068965517241;5.0;0;101;3.34740661089947e+18
500.0;1.0e-05;0.00862068965517241;6.66666666666667;0;76;1.00779722592189e+27
500.0;1.0e-05;0.00862068965517241;8.33333333333333;0;60;1.78121684556355e+28
500.0;1.0e-05;0.00862068965517241;10.0;0;51;3.24830931924034e+28
500.0;1.0e-05;0.00862068965517241;11.6666666666667;0;43;8.35360170370572e+26
500.0;1.0e-05;0.00862068965517241;13.3333333333333;0;38;8.84752487121063e+25
500.0;1.0e-05;0.00862068965517241;15.0;0;34;6.73695482544331e+24
500.0;1.0e-05;0.00862068965517241;16.6666666666667;0;30;1.07400771672547e+23
500.0;1.0e-05;0.00862068965517241;18.3333333333333;0;28;3.55801915079392e+22
500.0;1.0e-05;0.00862068965517241;20.0;0;26;5.90214705154603e+21
500.0;1.0e-05;0.00858369098712446;5.0;0;101;1.32866950762539e+19
500.0;1.0e-05;0.00858369098712446;6.66666666666667;0;76;2.48639423133441e+27
500.0;1.0e-05;0.00858369098712446;8.33333333333333;0;60;3.44965081046791e+28
500.0;1.0e-05;0.00858369098712446;10.0;0;51;5.54904119584667e+28
500.0;1.0e-05;0.00858369098712446;11.6666666666667;0;43;1.29260228228222e+27
500.0;1.0e-05;0.00858369098712446;13.3333333333333;0;38;1.28900320372229e+26
500.0;1.0e-05;0.00858369098712446;15.0;0;34;9.37333835158827e+24
500.0;1.0e-05;0.00858369098712446;16.6666666666667;0;30;1.43078584209395e+23
500.0;1.0e-05;0.00858369098712446;18.3333333333333;0;28;4.63462674429926e+22
500.0;1.0e-05;0.00858369098712446;20.0;0;26;7.52447521627181e+21
500.0;1.0e-05;0.00854700854700855;5.0;0;101;5.20667836990126e+19
500.0;1.0e-05;0.00854700854700855;6.66666666666667;0;76;6.0924808492954e+27
500.0;1.0e-05;0.00854700854700855;8.33333333333333;0;60;6.65115929960073e+28
500.0;1.0e-05;0.00854700854700855;10.0;0;51;9.44767814664655e+28
500.0;1.0e-05;0.00854700854700855;11.6666666666667;0;43;1.99495448330216e+27
500.0;1.0e-05;0.00854700854700855;13.3333333333333;0;38;1.87394156861052e+26
500.0;1.0e-05;0.00854700854700855;15.0;0;34;1.30176774732824e+25
500.0;1.0e-05;0.00854700854700855;16.6666666666667;0;30;1.90314169980092e+23
500.0;1.0e-05;0.00854700854700855;18.3333333333333;0;28;6.02858622624833e+22
500.0;1.0e-05;0.00854700854700855;20.0;0;26;9.58065481777223e+21
500.0;1.0e-05;0.00851063829787234;5.0;0;101;2.01490490171213e+20
500.0;1.0e-05;0.00851063829787234;6.66666666666667;0;76;1.48284492330687e+28
500.0;1.0e-05;0.00851063829787234;8.33333333333333;0;60;1.27676885940323e+29
500.0;1.0e-05;0.00851063829787234;10.0;0;51;1.60324073152727e+29
500.0;1.0e-05;0.00851063829787234;11.6666666666667;0;43;3.07108963317064e+27
500.0;1.0e-05;0.00851063829787234;13.3333333333333;0;38;2.71856307535301e+26
500.0;1.0e-05;0.00851063829787234;15.0;0;34;1.80464046672489e+25
500.0;1.0e-05;0.00851063829787234;16.6666666666667;0;30;2.52757834437391e+23
500.0;1.0e-05;0.00851063829787234;18.3333333333333;0;28;7.83100050111188e+22
500.0;1.0e-05;0.00851063829787234;20.0;0;26;1.2183526173501e+22
500.0;1.0e-05;0.00847457627118644;5.0;0;101;7.70210596104148e+20
500.0;1.0e-05;0.00847457627118644;6.66666666666667;0;76;3.58528264128444e+28
500.0;1.0e-05;0.00847457627118644;8.33333333333333;0;60;2.44032747764771e+29
500.0;1.0e-05;0.00847457627118644;10.0;0;51;2.71180466719923e+29
500.0;1.0e-05;0.00847457627118644;11.6666666666667;0;43;4.7158245204468e+27
500.0;1.0e-05;0.00847457627118644;13.3333333333333;0;38;3.93563993501598e+26
500.0;1.0e-05;0.00847457627118644;15.0;0;34;2.49732514134364e+25
500.0;1.0e-05;0.00847457627118644;16.6666666666667;0;30;3.35183588769314e+23
500.0;1.0e-05;0.00847457627118644;18.3333333333333;0;28;1.01584347995789e+23
500.0;1.0e-05;0.00847457627118644;20.0;0;26;1.54744626733313e+22
500.0;1.0e-05;0.00843881856540084;5.0;0;101;2.90892953976461e+21
500.0;1.0e-05;0.00843881856540084;6.66666666666667;0;76;8.61240866430982e+28
500.0;1.0e-05;0.00843881856540084;8.33333333333333;0;60;4.64442938773945e+29
500.0;1.0e-05;0.00843881856540084;10.0;0;51;4.57217856621485e+29
500.0;1.0e-05;0.00843881856540084;11.6666666666667;0;43;7.22341147978685e+27
500.0;1.0e-05;0.00843881856540084;13.3333333333333;0;38;5.68584373306834e+26
500.0;1.0e-05;0.00843881856540084;15.0;0;34;3.44981472674438e+25
500.0;1.0e-05;0.00843881856540084;16.6666666666667;0;30;4.43826226551797e+23
500.0;1.0e-05;0.00843881856540084;18.3333333333333;0;28;1.31598429545314e+23
500.0;1.0e-05;0.00843881856540084;20.0;0;26;1.96303825249695e+22
500.0;1.0e-05;0.00840336134453781;5.0;0;101;1.08575042899482e+22
500.0;1.0e-05;0.00840336134453781;6.66666666666667;0;76;2.05563345808328e+29
500.0;1.0e-05;0.00840336134453781;8.33333333333333;0;60;8.80221446998493e+29
500.0;1.0e-05;0.00840336134453781;10.0;0;51;7.68443195993406e+29
500.0;1.0e-05;0.00840336134453781;11.6666666666667;0;43;1.10372353160431e+28
500.0;1.0e-05;0.00840336134453781;13.3333333333333;0;38;8.19764158638922e+26
500.0;1.0e-05;0.00840336134453781;15.0;0;34;4.75731209932508e+25
500.0;1.0e-05;0.00840336134453781;16.6666666666667;0;30;5.86816900478896e+23
500.0;1.0e-05;0.00840336134453781;18.3333333333333;0;28;1.70253268019389e+23
500.0;1.0e-05;0.00840336134453781;20.0;0;26;2.48724343678108e+22
500.0;3.11111111111111e-05;0.0091324200913242;5.0;0;101;2.78305257032897e+77
500.0;3.11111111111111e-05;0.0091324200913242;6.66666666666667;0;76;1.09976684340248e+68
500.0;3.11111111111111e-05;0.0091324200913242;8.33333333333333;0;60;1.94572042152985e+59
500.0;3.11111111111111e-05;0.0091324200913242;10.0;0;51;1.51955111111009e+54
500.0;3.11111111111111e-05;0.0091324200913242;11.6666666666667;0;43;1.44783390242659e+48
500.0;3.11111111111111e-05;0.0091324200913242;13.3333333333333;0;38;2.86574559082158e+44
500.0;3.11111111111111e-05;0.0091324200913242;15.0;0;34;1.64393878845646e+41
500.0;3.11111111111111e-05;0.0091324200913242;16.6666666666667;0;30;2.35324603849496e+37
500.0;3.11111111111111e-05;0.0091324200913242;18.3333333333333;0;28;6.9992259833076e+35
500.0;3.11111111111111e-05;0.0091324200913242;20.0;0;26;1.11362555024311e+34
500.0;3.11111111111111e-05;0.00909090909090909;5.0;0;101;8.02085428698894e+77
500.0;3.11111111111111e-05;0.00909090909090909;6.66666666666667;0;76;2.36509394181149e+68
500.0;3.11111111111111e-05;0.00909090909090909;8.33333333333333;0;60;3.51125203331966e+59
500.0;3.11111111111111e-05;0.00909090909090909;10.0;0;51;2.49000871859764e+54
500.0;3.11111111111111e-05;0.00909090909090909;11.6666666666667;0;43;2.18478741659491e+48
500.0;3.11111111111111e-05;0.00909090909090909;13.3333333333333;0;38;4.10883385989965e+44
500.0;2.0e-06;0.0091324200913242;5.0;1;101;0.00138430486638605
500.0;2.0e-06;0.0091324200913242;6.66666666666667;1;76;0.00137380204822364
500.0;2.0e-06;0.0091324200913242;8.33333333333333;1;60;0.00139399291780585
500.0;2.0e-06;0.0091324200913242;10.0;1;51;0.00135296591684921
500.0;2.0e-06;0.0091324200913242;11.6666666666667;1;43;0.00137897593905344
500.0;2.0e-06;0.0091324200913242;13.3333333333333;1;38;0.00135629229364386
500.0;2.0e-06;0.0091324200913242;15.0;1;34;0.00133991639672305
500.0;2.0e-06;0.0091324200913242;16.6666666666667;1;30;0.0013718792432585
500.0;2.0e-06;0.0091324200913242;18.3333333333333;1;28;0.00131939549017817
500.0;2.0e-06;0.0091324200913242;20.0;1;26;0.00129184099618777
500.0;2.0e-06;0.00909090909090909;5.0;1;101;0.00138113133481196
500.0;2.0e-06;0.00909090909090909;6.66666666666667;1;76;0.00137065153996969
500.0;2.0e-06;0.00909090909090909;8.33333333333333;1;60;0.00139079695551955
500.0;2.0e-06;0.00909090909090909;10.0;1;51;0.00134986109881186
500.0;2.0e-06;0.00909090909090909;11.6666666666667;1;43;0.00137581265465375
500.0;2.0e-06;0.00909090909090909;13.3333333333333;1;38;0.00135317923121327
500.0;2.0e-06;0.00909090909090909;15.0;1;34;0.00133683949657873
500.0;2.0e-06;0.00909090909090909;16.6666666666667;1;30;0.00136873055619839
500.0;2.0e-06;0.00909090909090909;18.3333333333333;1;28;0.00131636362663519
500.0;2.0e-06;0.00909090909090909;20.0;1;26;0.00128891034912225
500.0;2.0e-06;0.00904977375565611;5.0;1;101;0.00137797975625522
500.0;2.0e-06;0.00904977375565611;6.66666666666667;1;76;0.0013675228373469
500.0;2.0e-06;0.00904977375565611;8.33333333333333;1;60;0.00138762310382649
500.0;2.0e-06;0.00904977375565611;10.0;1;51;0.00134677779373879
500.0;2.0e-06;0.00904977375565611;11.6666666666667;1;43;0.00137267127447902
500.0;2.0e-06;0.00904977375565611;13.3333333333333;1;38;0.0013500877456852
500.0;2.0e-06;0.00904977375565611;15.0;1;34;0.00133378393874327
500.0;2.0e-06;0.00904977375565611;16.6666666666667;1;30;0.00136560369115694
500.0;2.0e-06;0.00904977375565611;18.3333333333333;1;28;0.00131335281788963
500.0;2.0e-06;0.00904977375565611;20.0;1;26;0.00128606582953015
500.0;2.0e-06;0.00900900900900901;5.0;1;101;0.00137484987641002
500.0;2.0e-06;0.00900900900900901;6.66666666666667;1;76;0.00136441568757126
500.0;2.0e-06;0.00900900900900901;8.33333333333333;1;60;0.00138447110655933
500.0;2.0e-06;0.00900900900900901;10.0;1;51;0.00134371575187083
500.0;2.0e-06;0.00900900900900901;11.6666666666667;1;43;0.00136955154444541
500.0;2.0e-06;0.00900900900900901;13.3333333333333;1;38;0.00134701758645313
500.0;2.0e-06;0.00900900900900901;15.0;1;34;0.00133074947508431
500.0;2.0e-06;0.00900900900900901;16.6666666666667;1;30;0.00136249839471063
500.0;2.0e-06;0.00900900900900901;18.3333333333333;1;28;0.00131036282173051
500.0;2.0e-06;0.00900900900900901;20.0;1;26;0.00128341065594153
500.0;2.0e-06;0.00896860986547085;5.0;1;101;0.00137174144510895
500.0;2.0e-06;0.00896860986547085;6.66666666666667;1;76;0.0013613298419761
500.0;2.0e-06;0.00896860986547085;8.33333333333333;1;60;0.00138134071172007
500.0;2.0e-06;0.00896860986547085;10.0;1;51;0.00134067472752418
500.0;2.0e-06;0.00896860986547085;11.6666666666667;1;43;0.00136645321461065
500.0;2.0e-06;0.00896860986547085;13.3333333333333;1;38;0.00134396850700181
500.0;2.0e-06;0.00896860986547085;15.0;1;34;0.00132773586152534
500.0;2.0e-06;0.00896860986547085;16.6666666666667;1;30;0.00135941441757254
500.0;2.0e-06;0.00896860986547085;18.3333333333333;1;28;0.00130739340587546
500.0;2.0e-06;0.00896860986547085;20.0;1;26;0.00128120565531841
500.0;2.0e-06;0.00892857142857143;5.0;1;101;0.00136865421623609
500.0;2.0e-06;0.00892857142857143;6.66666666666667;1;76;0.00135826505592554
500.0;2.0e-06;0.00892857142857143;8.33333333333333;1;60;0.00137823167139256
500.0;2.0e-06;0.00892857142857143;10.0;1;51;0.00133765447900459
500.0;2.0e-06;0.00892857142857143;11.6666666666667;1;43;0.0013633760390869
500.0;2.0e-06;0.00892857142857143;13.3333333333333;1;38;0.001340940264821
500.0;2.0e-06;0.00892857142857143;15.0;1;34;0.00132474285796012
500.0;2.0e-06;0.00892857142857143;16.6666666666667;1;30;0.00135635151450524
500.0;2.0e-06;0.00892857142857143;18.3333333333333;1;28;0.00130444435937443
500.0;2.0e-06;0.00892857142857143;20.0;1;26;0.00128010023333233
500.0;2.0e-06;0.00888888888888889;5.0;1;101;0.00136558794764256
500.0;2.0e-06;0.00888888888888889;6.66666666666667;1;76;0.00135522108873035
500.0;2.0e-06;0.00888888888888889;8.33333333333333;1;60;0.00137514374165732
500.0;2.0e-06;0.00888888888888889;10.0;1;51;0.00133465476852392
500.0;2.0e-06;0.00888888888888889;11.6666666666667;1;43;0.00136031977595611
500.0;2.0e-06;0.00888888888888889;13.3333333333333;1;38;0.00133793262132177
500.0;2.0e-06;0.00888888888888889;15.0;1;34;0.00132177022816948
500.0;2.0e-06;0.00888888888888889;16.6666666666667;1;30;0.0013533094442361
500.0;2.0e-06;0.00888888888888889;18.3333333333333;1;28;0.00130151552548826
500.0;2.0e-06;0.00888888888888889;20.0;1;26;0.00128168616448951
500.0;2.0e-06;0.0088495575221239;5.0;1;101;0.00136254240106411
500.0;2.0e-06;0.0088495575221239;6.66666666666667;1;76;0.00135219770356592
500.0;2.0e-06;0.0088495575221239;8.33333333333333;1;60;0.00137207668250857
500.0;2.0e-06;0.0088495575221239;10.0;1;51;0.00133167536211878
500.0;2.0e-06;0.0088495575221239;11.6666666666667;1;43;0.00135728418718741
500.0;2.0e-06;0.0088495575221239;13.3333333333333;1;38;0.00133494534175463
500.0;2.0e-06;0.0088495575221239;15.0;1;34;0.00131881773974022
500.0;2.0e-06;0.0088495575221239;16.6666666666667;1;30;0.00135028796937481
500.0;2.0e-06;0.0088495575221239;18.3333333333333;1;28;0.00129860689467534
500.0;2.0e-06;0.0088495575221239;20.0;1;26;0.00128979025768428
500.0;2.0e-06;0.00881057268722467;5.0;1;101;0.00135951734204095
500.0;2.0e-06;0.00881057268722467;6.66666666666667;1;76;0.00134919466739237
500.0;2.0e-06;0.00881057268722467;8.33333333333333;1;60;0.00136903025777337
500.0;2.0e-06;0.00881057268722467;10.0;1;51;0.00132871602957131
500.0;2.0e-06;0.00881057268722467;11.6666666666667;1;43;0.00135426903855665
500.0;2.0e-06;0.00881057268722467;13.3333333333333;1;38;0.0013319781951301
500.0;2.0e-06;0.00881057268722467;15.0;1;34;0.00131588516398608
500.0;2.0e-06;0.00881057268722467;16.6666666666667;1;30;0.00134728685633344
500.0;2.0e-06;0.00881057268722467;18.3333333333333;1;28;0.00129571886326029
500.0;2.0e-06;0.00881057268722467;20.0;1;26;0.00131335006853497
500.0;2.0e-06;0.0087719298245614;5.0;1;101;0.00135651253983933
500.0;2.0e-06;0.0087719298245614;6.66666666666667;1;76;0.00134621175087651
500.0;2.0e-06;0.0087719298245614;8.33333333333333;1;60;0.00136600423503268
500.0;2.0e-06;0.0087719298245614;10.0;1;51;0.00132577654433176
500.0;2.0e-06;0.0087719298245614;11.6666666666667;1;43;0.00135127409956792
500.0;2.0e-06;0.0087719298245614;13.3333333333333;1;38;0.00132903095414087
500.0;2.0e-06;0.0087719298245614;15.0;1;34;0.00131297227587062
500.0;2.0e-06;0.0087719298245614;16.6666666666667;1;30;0.00134430587524959
500.0;2.0e-06;0.0087719298245614;18.3333333333333;1;28;0.00129285294204327
500.0;2.0e-06;0.0087719298245614;20.0;1;26;0.00137221214130439
500.0;2.0e-06;0.00873362445414847;5.0;1;101;0.00135352776737547
500.0;2.0e-06;0.00873362445414847;6.66666666666667;1;76;0.00134324872831607
500.0;2.0e-06;0.00873362445414847;8.33333333333333;1;60;0.00136299838554465
500.0;2.0e-06;0.00873362445414847;10.0;1;51;0.00132285668344343
500.0;2.0e-06;0.00873362445414847;11.6666666666667;1;43;0.00134829914337719
500.0;2.0e-06;0.00873362445414847;13.3333333333333;1;38;0.00132610339508641
500.0;2.0e-06;0.00873362445414847;15.0;1;34;0.00131007885393229
500.0;2.0e-06;0.00873362445414847;16.6666666666667;1;30;0.00134134479991577
500.0;2.0e-06;0.00873362445414847;18.3333333333333;1;28;0.00129001366930626
500.0;2.0e-06;0.00873362445414847;20.0;0;26;0.00150658511444251
500.0;2.0e-06;0.00869565217391304;5.0;1;101;0.00135056280114103
500.0;2.0e-06;0.00869565217391304;6.66666666666667;1;76;0.00134030537756548
500.0;2.0e-06;0.00869565217391304;8.33333333333333;1;60;0.00136001248416955
500.0;2.0e-06;0.00869565217391304;10.0;1;51;0.00131995622746898
500.0;2.0e-06;0.00869565217391304;11.6666666666667;1;43;0.00134534394671767
500.0;2.0e-06;0.00869565217391304;13.3333333333333;1;38;0.00132319529779902
500.0;2.0e-06;0.00869565217391304;15.0;1;34;0.00130720468021111
500.0;2.0e-06;0.00869565217391304;16.6666666666667;1;30;0.00133840340772329
500.0;2.0e-06;0.00869565217391304;18.3333333333333;1;28;0.00128721370286318
500.0;2.0e-06;0.00869565217391304;20.0;0;26;0.00178657033475333
500.0;2.0e-06;0.00865800865800866;5.0;1;101;0.00134761742113064
500.0;2.0e-06;0.00865800865800866;6.66666666666667;1;76;0.00133738147996372
500.0;2.0e-06;0.00865800865800866;8.33333333333333;1;60;0.00135704630929672
500.0;2.0e-06;0.00865800865800866;10.0;1;51;0.00131707496041898
500.0;2.0e-06;0.00865800865800866;11.6666666666667;1;43;0.00134240828982714
500.0;2.0e-06;0.00865800865800866;13.3333333333333;1;38;0.00132030644557197
500.0;2.0e-06;0.00865800865800866;15.0;1;34;0.00130434954017734
500.0;2.0e-06;0.00865800865800866;16.6666666666667;1;30;0.00133548147964927
500.0;2.0e-06;0.00865800865800866;18.3333333333333;1;28;0.00128448718925437
500.0;2.0e-06;0.00865800865800866;20.0;0;26;0.00231367886748611
500.0;2.0e-06;0.00862068965517241;5.0;1;101;0.00134469141077122
500.0;2.0e-06;0.00862068965517241;6.66666666666667;1;76;0.00133447682026392
500.0;2.0e-06;0.00862068965517241;8.33333333333333;1;60;0.00135409964277341
500.0;2.0e-06;0.00862068965517241;10.0;1;51;0.00131421266968209
500.0;2.0e-06;0.00862068965517241;11.6666666666667;1;43;0.00133949195637714
500.0;2.0e-06;0.00862068965517241;13.3333333333333;1;38;0.00131743662508949
500.0;2.0e-06;0.00862068965517241;15.0;1;34;0.00130151322266193
500.0;2.0e-06;0.00862068965517241;16.6666666666667;1;30;0.00133257880037343
500.0;2.0e-06;0.00862068965517241;18.3333333333333;1;28;0.00128192439405428
500.0;2.0e-06;0.00862068965517241;20.0;0;26;0.00321788857765632
500.0;2.0e-06;0.00858369098712446;5.0;1;101;0.00134178455685297
500.0;2.0e-06;0.00858369098712446;6.66666666666667;1;76;0.00133159118656467
500.0;2.0e-06;0.00858369098712446;8.33333333333333;1;60;0.00135117226983515
500.0;2.0e-06;0.00858369098712446;10.0;1;51;0.00131136914595696
500.0;2.0e-06;0.00858369098712446;11.6666666666667;1;43;0.00133659473340377
500.0;2.0e-06;0.00858369098712446;13.3333333333333;1;38;0.00131458562635828
500.0;2.0e-06;0.00858369098712446;15.0;1;34;0.00129869551978862
500.0;2.0e-06;0.00858369098712446;16.6666666666667;1;30;0.00132969515878918
500.0;2.0e-06;0.00858369098712446;18.3333333333333;1;28;0.00127976019401437
500.0;2.0e-06;0.00858369098712446;20.0;0;26;0.00466933956858293
500.0;2.0e-06;0.00854700854700855;5.0;1;101;0.0013388966494621
500.0;2.0e-06;0.00854700854700855;6.66666666666667;1;76;0.00132872437024306
500.0;2.0e-06;0.00854700854700855;8.33333333333333;1;60;0.00134826397903805
500.0;2.0e-06;0.00854700854700855;10.0;1;51;0.00130854418318582
500.0;2.0e-06;0.00854700854700855;11.6666666666667;1;43;0.00133371641124033
500.0;2.0e-06;0.00854700854700855;13.3333333333333;1;38;0.00131175324264087
500.0;2.0e-06;0.00854700854700855;15.0;1;34;0.00129589622690782
500.0;2.0e-06;0.00854700854700855;16.6666666666667;1;30;0.00132683034969975
500.0;2.0e-06;0.00854700854700855;18.3333333333333;1;28;0.00127859694927829
500.0;2.0e-06;0.00854700854700855;20.0;0;26;0.00690937723036435
500.0;2.0e-06;0.00851063829787234;5.0;1;101;0.00133602748191516
500.0;2.0e-06;0.00851063829787234;6.66666666666667;1;76;0.00132587616588925
500.0;2.0e-06;0.00851063829787234;8.33333333333333;1;60;0.00134537456219261
500.0;2.0e-06;0.00851063829787234;10.0;1;51;0.00130573757848969
500.0;2.0e-06;0.00851063829787234;11.6666666666667;1;43;0.00133085678345146
500.0;2.0e-06;0.00851063829787234;13.3333333333333;1;38;0.00130893927039051
500.0;2.0e-06;0.00851063829787234;15.0;1;34;0.00129311514253196
500.0;2.0e-06;0.00851063829787234;16.6666666666667;1;30;0.00132398417902382
500.0;2.0e-06;0.00851063829787234;18.3333333333333;1;28;0.00127995610716296
500.0;2.0e-06;0.00851063829787234;20.0;0;26;0.0102925639064597
500.0;2.0e-06;0.00847457627118644;5.0;1;101;0.00133317685069511
500.0;2.0e-06;0.00847457627118644;6.66666666666667;1;76;0.00132304637124286
500.0;2.0e-06;0.00847457627118644;8.33333333333333;1;60;0.00134250381429928
500.0;2.0e-06;0.00847457627118644;10.0;1;51;0.00130294913210529
500.0;2.0e-06;0.00847457627118644;11.6666666666667;1;43;0.00132801564676912
500.0;2.0e-06;0.00847457627118644;13.3333333333333;1;38;0.00130614350918786
500.0;2.0e-06;0.00847457627118644;15.0;1;34;0.00129035206827264
500.0;2.0e-06;0.00847457627118644;16.6666666666667;1;30;0.00132115647923733
500.0;2.0e-06;0.00847457627118644;18.3333333333333;1;28;0.00128760901530661
500.0;2.0e-06;0.00847457627118644;20.0;0;26;0.015339786998398
500.0;2.0e-06;0.00843881856540084;5.0;1;101;0.00133034455538873
500.0;2.0e-06;0.00843881856540084;6.66666666666667;1;76;0.00132023478713062
500.0;2.0e-06;0.00843881856540084;8.33333333333333;1;60;0.0013396515334854
500.0;2.0e-06;0.00843881856540084;10.0;1;51;0.00130017864732325
500.0;2.0e-06;0.00843881856540084;11.6666666666667;1;43;0.00132519280102984
500.0;2.0e-06;0.00843881856540084;13.3333333333333;1;38;0.00130336576167888
500.0;2.0e-06;0.00843881856540084;15.0;1;34;0.0012876068087791
500.0;2.0e-06;0.00843881856540084;16.6666666666667;1;30;0.00131834715421585
500.0;2.0e-06;0.00843881856540084;18.3333333333333;1;28;0.00131064314575688
500.0;2.0e-06;0.00843881856540084;20.0;0;26;0.022810339569745
500.0;2.0e-06;0.00840336134453781;5.0;1;101;0.00132753039862571
500.0;2.0e-06;0.00840336134453781;6.66666666666667;1;76;0.00131744121740579
500.0;2.0e-06;0.00840336134453781;8.33333333333333;1;60;0.00133681752094385
500.0;2.0e-06;0.00840336134453781;10.0;1;51;0.00129742593042805
500.0;2.0e-06;0.00840336134453781;11.6666666666667;1;43;0.00132238804911374
500.0;2.0e-06;0.00840336134453781;13.3333333333333;1;38;0.00130060583351457
500.0;2.0e-06;0.00840336134453781;15.0;1;34;0.00128487917167832
500.0;2.0e-06;0.00840336134453781;16.6666666666667;1;30;0.00131555630727188
500.0;2.0e-06;0.00840336134453781;18.3333333333333;0;28;0.0013698805810075
500.0;2.0e-06;0.00840336134453781;20.0;0;26;0.0338032197261651
500.0;1.28888888888889e-05;0.0091324200913242;5.0;0;101;7.55166431520616e+27
500.0;1.28888888888889e-05;0.0091324200913242;6.66666666666667;0;76;1.67081380250151e+33
500.0;1.28888888888889e-05;0.0091324200913242;8.33333333333333;0;60;6.98938170833148e+32
500.0;1.28888888888889e-05;0.0091324200913242;10.0;0;51;1.80589919638051e+32
500.0;1.28888888888889e-05;0.0091324200913242;11.6666666666667;0;43;9.82031330473287e+29
500.0;1.28888888888889e-05;0.0091324200913242;13.3333333333333;0;38;4.03057851833447e+28
500.0;1.28888888888889e-05;0.0091324200913242;15.0;0;34;1.48325422552184e+27
500.0;1.28888888888889e-05;0.0091324200913242;16.6666666666667;0;30;1.1878976391504e+25
500.0;1.28888888888889e-05;0.0091324200913242;18.3333333333333;0;28;2.75782869323929e+24
500.0;1.28888888888889e-05;0.0091324200913242;20.0;0;26;3.25231316535103e+23
500.0;1.28888888888889e-05;0.00909090909090909;5.0;0;101;2.93113298396005e+28
500.0;1.28888888888889e-05;0.00909090909090909;6.66666666666667;0;76;4.1536886647295e+33
500.0;1.28888888888889e-05;0.00909090909090909;8.33333333333333;0;60;1.37241677620888e+33
500.0;1.28888888888889e-05;0.00909090909090909;10.0;0;51;3.13221413360158e+32
500.0;1.28888888888889e-05;0.00909090909090909;11.6666666666667;0;43;1.54185164350999e+30
500.0;1.28888888888889e-05;0.00909090909090909;13.3333333333333;0;38;5.95442223976214e+28
500.0;1.28888888888889e-05;0.00909090909090909;15.0;0;34;2.09090224199629e+27
500.0;1.28888888888889e-05;0.00909090909090909;16.6666666666667;0;30;1.6015671615441e+25
500.0;1.28888888888889e-05;0.00909090909090909;18.3333333333333;0;28;3.63378987470899e+24
500.0;1.28888888888889e-05;0.00909090909090909;20.0;0;26;4.19164619824569e+23
500.0;1.28888888888889e-05;0.00904977375565611;5.0;0;101;1.12415457100043e+29
500.0;1.28888888888889e-05;0.00904977375565611;6.66666666666667;0;76;1.02565294478316e+34
500.0;1.28888888888889e-05;0.00904977375565611;8.33333333333333;0;60;2.68264095472192e+33
500.0;1.28888888888889e-05;0.00904977375565611;10.0;0;51;5.41381384506199e+32
500.0;1.28888888888889e-05;0.00904977375565611;11.6666666666667;0;43;2.41424803708871e+30
500.0;1.28888888888889e-05;0.00904977375565611;13.3333333333333;0;38;8.7766266706338e+28
500.0;1.28888888888889e-05;0.00904977375565611;15.0;0;34;2.94177029278065e+27
500.0;1.28888888888889e-05;0.00904977375565611;16.6666666666667;0;30;2.15572330445438e+25
500.0;1.28888888888889e-05;0.00904977375565611;18.3333333333333;0;28;4.78080300761887e+24
500.0;1.28888888888889e-05;0.00904977375565611;20.0;0;26;5.39493591174001e+23
500.0;1.28888888888889e-05;0.00900900900900901;5.0;0;101;4.26104651165968e+29
500.0;1.28888888888889e-05;0.00900900900900901;6.66666666666667;0;76;2.51579866588261e+34
